"","hgnc_symbol","K562_Amit_PR"
"5319","CELF1",0.298176612897598
"5320","HIKESHI",5.14986378238425
"5321","SESN3",0.236479089274896
"5322","ENDOD1",1.12338193618706
"5325","SERPINH1",2.04155490054434
"5327","RPS3",5.92163162828941
"5328","ZC3H12C",0.169209854368794
"5329","TTC12",0.7281943945518
"5330","NPAT",0.131472479491931
"5332","AASDHPPT",2.59715385154273
"5333","GLB1L2",0.803804505004602
"5334","SLX4IP",0.453508431596287
"5335","LAMTOR1",0.331191927121003
"5337","HYOU1",0.629522282859244
"5338","MTA2",0.760671090979945
"5339","TMEM138",0.240838727626009
"5340","FADS1",0.394373200583799
"5342","EML3",0.253350372091164
"5343","INCENP",0.6515134421358
"5344","MS4A3",3.61612529757501
"5345","FRG1BP",1.70008030771672
"5346","CPSF7",0.222289340079398
"5347","B3GAT3",0.207566024310661
"5348","EI24",1.9346919276285
"5349","CCDC15",0.4848721537319
"5350","FEZ1",1.68555002584886
"5353","SIDT2",0.0903052564585809
"5354","TAGLN",0.0760259417416508
"5356","DSN1",0.525848131994519
"5357","SOGA1",0.103476963028408
"5358","LSM14B",0.560366010782023
"5359","YTHDF1",0.189629795817687
"5361","LTO1",0.122910112458513
"5363","FERMT3",0.791079657205517
"5364","PLCB3",0.571777105037574
"5365","MRPL49",0.998774130310103
"5366","CDC42EP2",0.0557443611658031
"5368","PPP4C",1.95497022621888
"5369","HIRIP3",0.522921332667561
"5370","TAOK2",0.693730365515988
"5371","TMEM219",2.85008759947165
"5374","ITGB1",1.42114483359485
"5377","CWC15",1.81824106867093
"5379","DCUN1D2",0.174551069341552
"5380","TMCO3",2.0504495786829
"5381","TMEM218",1.33426289179996
"5382","TIRAP",0.0891557360608527
"5383","LATS2",0.0688925970461517
"5384","SAP18",7.50658989394109
"5385","MIA2",1.96953257208079
"5387","PDCD4",1.66863792009869
"5388","CD226",0.232827157708839
"5389","MTMR12",0.26915901077159
"5390","CCT5",5.59078379205761
"5391","ATPSCKMT",0.964075059628627
"5393","DLAT",1.3058259795657
"5395","NKAPD1",1.09064565544145
"5396","IL18",0.760653242344123
"5399","SEC24D",0.255642646414386
"5401","RILPL2",0.155013764953838
"5402","DHX37",0.327294906844277
"5403","UBC",0.371785994431858
"5404","ITPR1",0.82355488606924
"5405","SLC7A11",0.135193310646208
"5406","NOCT",0.238133945619761
"5407","GPR158",0.115942544528375
"5408","DCP1B",0.124236660275334
"5409","THRB",0.212087839440633
"5410","NGLY1",0.756386589422613
"5412","UEVLD",0.293197154941175
"5413","NOPCHAP1",3.39889510303729
"5414","TMEM263",1.49758799118796
"5415","UBE3B",0.728425245899192
"5417","PLBD2",0.359847194872106
"5419","GXYLT1",0.27169220997676
"5420","TWF1",0.584323200341374
"5421","TEX30",1.23594294095736
"5422","CSNK1G3",0.859529566171269
"5423","SRFBP1",0.918887751184228
"5424","FAM177A1",1.18663892921813
"5425","MBIP",0.26983685550894
"5426","MIPOL1",0.888112904843252
"5427","EXT2",1.85781656848173
"5428","TMEM18",1.0097898551553
"5430","NUBPL",1.30884400550515
"5431","NEK7",0.900483621570463
"5432","VIPAS39",0.4581603747123
"5433","ANKRD50",0.142554758482755
"5434","UPF2",0.479601882733666
"5435","CDC123",4.62984288619865
"5436","SCLT1",0.550450080214149
"5437","C4orf33",3.29439708274406
"5439","ACAD8",0.543917209665175
"5440","THYN1",4.72624831673603
"5441","VPS26B",0.491532521183641
"5442","NCAPD3",0.306234851748813
"5443","VTI1A",2.00104156275631
"5444","QDPR",0.0892339549523417
"5445","FHIP2A",0.460133547553551
"5447","AKR1C2",0.265596889012087
"5450","KIN",0.768748018754764
"5451","PIGF",1.07818487201004
"5453","INPP1",0.5515976796997
"5454","MFSD6",0.33797141120173
"5455","RNF144A",0.329389872505814
"5456","ASAP2",0.328623364083386
"5457","ADAM17",0.449637376911885
"5459","WWC2",0.947983115923696
"5460","CENPU",1.13375142556979
"5461","SLC25A4",2.38608333659416
"5462","SAV1",0.247621526442345
"5463","GUF1",0.590239318779415
"5464","SACS",0.273348258893356
"5465","CENPJ",0.356609308546387
"5466","FBXO4",0.629505093259737
"5467","TMEM267",0.340049857457125
"5469","DST",0.142375229346975
"5470","TIAL1",0.233989607860407
"5471","BAG3",0.129746615706486
"5472","AP1S3",0.239336356757502
"5473","MZT2B",3.40102615290805
"5474","FAM168B",0.431445093229784
"5475","SMPD4BP",0.0984641172559613
"5476","GPATCH11",0.473801614932648
"5477","POU4F1",0.244834007596058
"5478","OBI1",0.543362730749929
"5482","EPG5",0.135614690983681
"5483","PSTPIP2",0.688883162199222
"5484","ATP5F1A",6.11364698376489
"5485","HAUS1",3.29022817288056
"5486","C18orf25",0.357526675937379
"5487","SPC25",0.700448453128853
"5488","PDK1",1.12161887139238
"5489","PDE3B",0.640331779228406
"5490","TGOLN2",0.192722701312603
"5492","UHMK1",0.668471150726877
"5493","ATG10",1.27960815134655
"5494","POC5",0.594198769528279
"5495","TADA1",0.381082429219183
"5496","JMY",0.243071230658258
"5497","HOMER1",1.07599754413133
"5498","SUV39H2",0.939361463909942
"5499","DCLRE1C",0.337248561129493
"5500","RPP38",0.482057470151231
"5501","ZNF837",0.032673092801417
"5503","CCDC50",2.00560478929552
"5504","ZFP36L2",0.0399321057758267
"5506","PFKM",1.96767157377325
"5507","TMEM123",1.36080128312892
"5509","MBNL1",1.11298716280451
"5510","NADK2",1.65674061095931
"5511","GPD1L",1.23069459076106
"5512","CCNO",0.0687083004173495
"5513","SAR1B",1.58616796646609
"5514","GPR180",0.20758905613742
"5515","DNAI4",0.089543271704559
"5517","HNRNPDL",0.778392252058863
"5518","HHEX",0.212225185637391
"5521","RAD17",1.00456385006464
"5524","SREK1IP1",0.929561728763257
"5525","CWC27",2.75776510879196
"5526","MR1",0.486046582195157
"5527","CENPH",2.50410482869782
"5528","CDYL",2.16745513488105
"5529","CARHSP1",1.03187532307252
"5530","TXNDC11",0.164020337629843
"5531","BCL2L11",0.0626856603845953
"5532","ANAPC1",0.634374267319224
"5533","SCOC",4.71536725877962
"5534","CETN3",3.35274625376858
"5536","SYCP2L",0.364667798503641
"5538","RASSF3",0.435150797765148
"5539","HNRNPU",0.691477731112262
"5540","RANBP2",2.69764930878828
"5541","TMEM87B",0.767583451786279
"5542","PTPRR",0.632568739796134
"5543","NR4A2",0.0121191844468137
"5545","CYRIB",1.92665538976216
"5546","ASAP1",0.202104749966952
"5547","TRAPPC8",0.624913517281814
"5548","LPCAT1",0.337004629526151
"5549","UBALD1",0.0366366860435014
"5550","ING1",0.216726657449579
"5551","ADPRHL1",0.112401033601952
"5553","UBP1",0.447333651826488
"5554","RMND5A",1.20492553346229
"5555","RPIA",1.0084872167024
"5557","CNKSR3",0.340815346491645
"5558","GTF2E1",1.39449529787316
"5560","C7orf31",0.054669966690822
"5562","CMIP",0.0960334532496071
"5563","TRIP12",0.973078913271957
"5564","CEBPG",0.542535424176892
"5566","ZNF599",0.161638390966843
"5567","SREK1",0.330975071258424
"5568","CHD1",0.436977803854089
"5569","DGKE",0.387301783047681
"5570","MSI2",0.951682723790001
"5572","ZUP1",0.891785643469969
"5573","HS3ST3A1",0.0794903664158041
"5574","GDPD1",0.430746605113691
"5575","NUS1",0.203203376538315
"5576","PPP2R5E",0.352099950247918
"5577","IMPACT",1.31281674750705
"5579","SDHAF4",0.326469059580864
"5581","OTULIN",0.863199251617878
"5582","TBRG1",0.730574017066051
"5585","TOMM70",0.991170917859833
"5586","ANGPT1",0.849047585561806
"5588","ENPP3",1.2209550644173
"5590","TNIK",0.41934664157341
"5591","NEIL2",1.03811276550563
"5593","LONRF1",0.284512756881431
"5594","TRIM11",0.123079316318605
"5596","CCSAP",0.379309036469608
"5598","BUB3",1.87995794595587
"5599","ATP5MC3",2.95825160540597
"5601","ELOC",1.75167286456663
"5603","BTG3",0.175782257992074
"5604","NCAM2",1.28389568913318
"5605","RABGEF1",0.436323092024137
"5606","MRPL39",1.96446987673533
"5607","ATP5PF",1.18548263899493
"5608","GABPA",0.868656861287846
"5610","TSEN2",0.571945181547499
"5611","XPC",0.306289533539736
"5612","CCDC174",0.37857760295972
"5613","DPH3",0.750705703148714
"5616","SKA1",1.02331599123814
"5617","PPP4R1",1.18628101692787
"5618","MPPE1",0.19237785506178
"5621","EME1",0.839039770211054
"5622","ANKRD40",0.202041228819191
"5623","VOPP1",0.453144776715073
"5624","APOOL",0.643224352763133
"5625","FBXL18",0.0975661061594569
"5626","KLF10",0.0802622585828068
"5628","ATP6V1C1",2.63327828420518
"5629","PIP4P2",0.355675181988833
"5630","OTUD6B",1.43404126621095
"5631","GTF3C6",2.30192933499281
"5632","AGPAT5",1.54153850359169
"5634","MARVELD1",0.282929966612881
"5635","ZFYVE27",0.423400418942539
"5636","SLC25A28",0.0980965645858544
"5637","HSPA13",0.675556649452159
"5638","SAMSN1",0.560708691794394
"5639","USP25",1.56271265932151
"5641","ZCCHC10",0.477544312609963
"5642","C16orf87",0.656124180831575
"5644","DBI",3.32655395178357
"5645","SLC16A1",0.985412847788305
"5646","HEATR3",1.25603454926095
"5648","OXA1L",0.911693691638073
"5649","MAGEC1",0.607828636151454
"5650","CNOT8",0.843672316902521
"5651","SETD9",0.370669011116645
"5652","MIER3",0.575870340999382
"5653","NUP205",1.31784722832299
"5654","ZKSCAN2",0.0566619845896078
"5655","C9orf85",0.670309231249907
"5656","RBM45",1.44076991016249
"5657","PDIA4",1.57638986335674
"5659","KCTD18",0.277413737678994
"5660","FAM126B",0.338324881778476
"5661","FZD7",0.103744650665793
"5662","RNF20",2.52231901128801
"5663","PPARGC1B",0.082755320599723
"5664","SLC26A2",0.734236388538893
"5665","LSM11",0.238700469443158
"5666","SLC24A2",0.21529917564327
"5667","RASA2",0.242653098110425
"5668","TMBIM4",0.350849011614559
"5669","VBP1",5.84300168134479
"5670","VPS37A",0.666941750037007
"5671","KIF5A",0.166037420885368
"5673","CARNMT1",0.825158403407734
"5674","MCU",0.818476759272289
"5675","MIDEAS",0.0419780860648386
"5676","CFAP70",0.130512724462057
"5677","GNAQ",0.419606373300923
"5678","ADAMTS3",0.489374602078755
"5679","DPY19L4",1.97930158935208
"5680","NDUFAF6",1.38126647449708
"5682","CFAP418",0.119033371653296
"5683","CFAP161",0.281898535644011
"5684","WHAMM",0.294581233386629
"5685","N6AMT1",0.199520376446422
"5686","RWDD2B",0.341407361772382
"5687","USP16",1.27916174345665
"5688","CCT8",3.36425324217634
"5690","NAA11",0.445223953667562
"5691","SCAF4",0.031390056682027
"5694","PCGF6",0.607601821732756
"5696","SFR1",0.885113755321019
"5697","SFXN2",0.751253008694872
"5698","ATP5MJ",7.04594402442562
"5701","UQCRB",11.7086450087613
"5702","MTERF3",0.583116147911968
"5703","PTDSS1",1.98082468450403
"5704","RPL30",3.08921026227801
"5705","PABIR3",0.506814140166755
"5707","PABIR2",0.227016277347807
"5708","EEF1A1",2.15052875056792
"5710","HK1",5.02672783322108
"5711","TYSND1",0.0472488033244739
"5712","PHF6",1.84222510239567
"5714","UBE2L6",1.02819819854646
"5715","ZDHHC5",0.33992604058513
"5716","MED19",0.44867582493927
"5718","NPTN",0.424441052601131
"5719","KAT6B",0.0820150672689746
"5720","RAB11FIP1",0.351364772941566
"5721","UTP14A",0.536231213273998
"5722","AIFM1",0.81917626518186
"5724","BAG4",0.665386772043914
"5725","NTAQ1",0.596156426858471
"5726","ATAD2",0.502300828862691
"5727","NSMCE2",3.37960989135913
"5728","PRR14",0.197240222760537
"5731","PHKG2",0.384835120648673
"5732","MALSU1",1.34004269811128
"5734","PDE6D",0.246929945607161
"5736","BRPF1",0.167617161138869
"5737","RPUSD3",0.375560699227941
"5738","TATDN2",0.328821163806118
"5739","SEC13",1.49438230847884
"5740","EXOG",0.297745502891448
"5742","SMG1",0.0453130415766027
"5745","CPT2",0.359060210993618
"5746","NECAP2",1.44910859094584
"5747","LRP8",0.167063653092111
"5748","PAXIP1",0.279368348705422
"5749","SSBP3",0.226383986784139
"5750","MMP14",0.0135656598355759
"5751","FZD1",0.107975362029211
"5752","SUSD3",0.735021356481624
"5753","DHRS4",1.18111913276598
"5754","ST3GAL2",0.395791591128306
"5756","DHRS1",0.399014475966061
"5759","CCNB2",1.30777791002623
"5762","APPL1",0.804639327443534
"5764","VPS26C",0.751574550562525
"5765","DYRK1A",0.398552478415393
"5766","ETS2",0.139920383348928
"5767","LCA5L",0.136775875660326
"5768","SLC35B2",0.295146235039309
"5770","CREB3L1",0.0545853365314091
"5772","TAB3",0.230582447662221
"5773","SLC38A10",0.341645522827585
"5775","ZNF618",0.130623856105501
"5776","TMEM268",0.20258467011652
"5777","SNX22",0.125427312050515
"5778","UBN2",0.26083274040764
"5779","BRAF",0.139076294421996
"5780","PSMG3",1.39317494489531
"5781","WDR19",1.63538218430421
"5782","GAREM2",0.169683953217919
"5783","RAB28",0.846313145947538
"5784","TNFRSF14",0.0702436014412413
"5785","PANK4",0.24309315117482
"5786","C12orf43",0.202342612354079
"5787","PEX10",0.0910237709283599
"5788","RER1",1.66463922586567
"5789","SKI",0.195681993343716
"5790","WIPI2",1.25988966568491
"5791","LDLRAP1",0.472978927220459
"5792","AGAP1",0.453440454814556
"5794","CFAP251",0.538719545440293
"5797","UBXN11",0.21174049699684
"5799","RHPN1",0.117087252496441
"5800","TPRG1L",0.126425982600485
"5801","PRXL2C",0.764513600805925
"5802","XKR8",0.198230517326178
"5803","CNNM4",0.230497028907333
"5804","WASF2",0.137235022529222
"5805","ABHD3",0.556654104463869
"5806","FAIM",0.811409744637141
"5809","CUL4B",0.801924818422685
"5811","CDC25C",0.454918556188635
"5813","MITD1",1.58705517291658
"5814","EIF5B",0.704684193313582
"5816","CNOT11",0.970206765884172
"5818","AHCYL2",0.341879439561293
"5819","B4GALT5",0.184371052279293
"5820","SPATA2",0.0260741619994905
"5821","FAM86C1P",0.151724720404578
"5822","TSR2",0.410354843188966
"5823","ZC3H18",0.364300566515867
"5825","GDPD5",0.318534424547504
"5826","ALAS2",4.39310106495671
"5827","TMED4",0.783824603074771
"5828","PPP1R15B",0.253759543154797
"5829","EMSY",0.15517050981819
"5830","PAGE5",44.339555577756
"5831","GPAT4",0.647007072633696
"5832","ZSCAN12",0.0893889649318279
"5833","TAGLN2",5.66550672748135
"5834","ELK4",0.189311167962392
"5835","SLC45A3",0.115422123991028
"5836","RNF166",0.766638454988931
"5839","SPATA2L",0.194746523154605
"5840","NIT1",0.747750929533533
"5841","DEDD",0.229944775170097
"5842","ZNF276",0.153574549771337
"5844","PINK1",0.580504691256253
"5846","DMTN",0.291491921228922
"5849","NDUFS2",1.87403342818201
"5850","FCER1G",0.0107543128376914
"5851","TOMM40L",0.568602509484867
"5854","CDC42SE2",1.52639196301731
"5855","EPB41",1.95880781547617
"5856","MIS18A",1.306824457763
"5857","ALG8",0.973431665690066
"5858","FBXW5",0.719902547867559
"5859","SYNJ1",0.170583419415664
"5860","PAXBP1",0.574657040463124
"5861","MRPL10",0.430538109577129
"5862","IFNGR2",0.666267412494349
"5863","SON",0.223302436037062
"5864","CSRP1",1.54177517897326
"5866","ATP5MC1",3.15192031183034
"5867","RCAN1",0.930740024879333
"5868","UBE2Z",0.220982798871244
"5869","SNF8",1.23693122629792
"5870","CCDC24",0.224286607679893
"5871","CBR1",1.17608920224926
"5874","HLCS",0.256111770753243
"5875","ADPGK",0.591756265314444
"5876","PTMS",0.79343349667467
"5877","ADIPOR1",0.693493501423641
"5878","CYB5R1",0.562145673332403
"5880","ATP13A2",0.200262022357371
"5881","PSMB4",3.88404632191774
"5882","BTG2",0.113745960902433
"5883","HK2",0.310573606717808
"5884","ALDH4A1",0.623929361459885
"5885","STARD9",0.288456582825437
"5886","THEM4",0.316732129030242
"5887","UBR1",0.408802939945345
"5888","AMFR",1.50440014765769
"5889","MED8",1.61388811966887
"5890","ISL2",0.222613541559312
"5891","RSPRY1",0.482296861269207
"5892","CCDC17",0.00339052358210094
"5893","TMEM69",0.219754723957246
"5897","CHCHD6",2.59751825446451
"5898","CTBP1",1.31568005053846
"5899","ATP6V0D1",0.927481112082977
"5901","PSKH1",0.0805967890314089
"5904","CCDC117",0.605792091258487
"5905","ZNF230",0.0984546202992347
"5906","CCDC107",0.51140786726341
"5907","ZNF222",0.233581364503077
"5910","ZNF235",0.128599841011983
"5911","GNE",0.193841656168076
"5913","ARHGAP35",0.355348713059732
"5915","CALM3",4.44952004401047
"5916","DFFA",0.645345389241742
"5917","CCDC28B",3.91297397412853
"5918","IQCC",0.127058167432672
"5919","TMEM234",0.16075311658906
"5920","BSDC1",0.223660782968339
"5922","ATAD3B",1.32422457288023
"5923","SSU72",0.400128176688946
"5924","UBE2J2",0.411731650769391
"5926","ANKLE1",0.242725222696077
"5927","MIX23",2.59562807686627
"5928","VMA21",1.35960488699852
"5930","FAM86C2P",0.0481846507935924
"5933","WDR4",0.113925627433127
"5934","NDUFV3",0.760018544531873
"5935","PKNOX1",0.613558020318418
"5936","CBS",0.518390864264435
"5938","RRP1B",0.437497430035615
"5939","PDXK",1.71779306209154
"5940","G6PD",0.297691067212946
"5941","CSTB",0.108098781505637
"5942","RRP1",0.71923529607622
"5943","AGPAT3",0.685606705033697
"5944","TRAPPC10",0.316628049255506
"5945","GAB3",0.175003451932926
"5946","CFAP410",0.19313460243451
"5947","ZNF66",0.0860256461783139
"5948","SLX9",1.15882447779569
"5950","SPATC1L",0.154619102609226
"5951","LSS",0.590092023645228
"5953","C21orf58",0.0454702303813352
"5954","DIP2A",0.270514686071641
"5955","PRMT2",3.4462932362019
"5957","C9orf116",0.145142937993557
"5958","GPSM1",0.221172407630791
"5960","TOR2A",0.279846042789123
"5961","ST6GALNAC6",0.122515016962966
"5963","RDH13",0.2616595670027
"5964","ZER1",0.0863719356790402
"5965","ZDHHC12",1.19941938273015
"5966","PKN3",0.29225355984767
"5968","BRSK1",0.0574941800278339
"5970","MED27",0.769691419994721
"5971","DEDD2",0.317388968476635
"5972","PCSK7",0.289545780430266
"5973","SAFB",0.340726970324535
"5975","CHTOP",0.178026395534678
"5976","ZBTB7B",0.306337244951148
"5977","FLAD1",1.00394736461545
"5978","VPS11",0.367963169009509
"5980","ADAR",0.426292952581593
"5983","CRTC2",0.111217978537078
"5985","RUSC1",0.772765018109272
"5986","GBAP1",0.0214593017299853
"5988","PAQR6",0.00823378264115101
"5991","NBEAL2",0.134835292863025
"5992","CCDC12",0.98125537908827
"5993","UBQLN4",0.206527623198879
"5994","GPATCH4",0.401724368102426
"5995","FGFR4",0.3448822784824
"5997","IER2",0.19262543545629
"5999","CPSF4",0.60273107539415
"6000","LY6E",5.05558170357621
"6001","VPS28",0.546886728750642
"6002","TONSL",0.213541668403438
"6003","PWWP3A",0.603188673758178
"6006","ZNF333",0.454390376352008
"6007","PPP1R16A",0.620035904362971
"6009","ORAI2",0.412565758907553
"6010","ALKBH4",0.385479299997394
"6012","SQSTM1",0.959584510141977
"6013","MGAT4B",0.641109693580729
"6014","RPL8",3.38607123540102
"6015","MAML1",0.0481609398103504
"6016","LRWD1",1.70945505559759
"6017","FBXL13",0.517002286560847
"6018","CCDC116",0.0945588471076472
"6019","DVL3",0.547649400531212
"6022","PCYT1A",0.754581054402822
"6023","FBXO27",0.0974358039691415
"6027","THAP8",0.0900426271025401
"6028","PGAP3",0.237068911782707
"6029","FDXR",0.995238108248541
"6032","PRPSAP1",0.87366518789842
"6033","SRSF2",0.152082776338309
"6035","ALDH16A1",1.04579052442249
"6036","ITGA5",0.190691720868219
"6037","ZNF385A",0.0466967311557992
"6039","LSM12",0.0750024190156902
"6040","EMC10",3.23385188188406
"6041","JOSD2",0.482032333718752
"6042","FAM171A2",0.162904387426385
"6043","DBF4B",0.310565178458751
"6044","FMNL3",0.326048255549404
"6045","RACGAP1",1.55450181873624
"6046","LARP4",0.521152868488028
"6048","RAVER1",0.0621772024412756
"6050","SPC24",1.18483622098287
"6051","LEMD2",0.213371960092611
"6053","ZNF653",0.0748999100686864
"6054","MED11",0.43363625928743
"6056","BCL6B",0.492962047208587
"6057","SENP3",1.12830096001269
"6058","FGF11",0.0885994024149408
"6060","RPL26",13.3835886358913
"6061","POLR3K",1.08370599863006
"6063","WDR90",0.0954688872151127
"6064","JMJD8",0.108777812102501
"6066","CCNF",0.418466053760799
"6067","PAQR4",0.228795585856255
"6068","FLYWCH2",2.1352170410038
"6071","CLPB",1.03361338895989
"6072","NEU3",0.399271527450392
"6073","CYB561A3",0.779877205517543
"6075","TTC9C",0.965407551227063
"6076","TAF6L",0.95484673707749
"6077","NXF1",0.119984376027887
"6078","STX5",0.142753158528496
"6079","SLC25A45",0.126299145803047
"6080","RPL29",0.653551523018934
"6081","ZFPL1",0.382494467754598
"6082","RPS6KA4",0.63097383592076
"6083","LRP5",0.329338567598896
"6085","TAL1",0.277410192495811
"6086","CMPK1",2.58446777050348
"6087","COA7",0.888015024598395
"6088","ZYG11B",0.515429536251333
"6089","CZIB",0.895902781047587
"6090","MAGOH",1.57495680856054
"6092","PARS2",0.120440844757986
"6093","USP24",0.779198557745643
"6094","NOL9",0.182815330892141
"6096","KLHL21",0.174109932541622
"6097","GMEB1",0.416666102635923
"6098","SELENON",0.0997011579766948
"6100","RAVER2",0.430556584240981
"6101","LZIC",1.40242356783488
"6103","AKR7A3",0.0179463587755684
"6104","DHRS3",0.283765097623022
"6105","MATN1",0.197176704852469
"6106","LAPTM5",0.745983951616745
"6107","SDC3",0.108956508350349
"6108","PEF1",0.418894008479663
"6110","RBBP4",1.38819515506037
"6111","KIAA1522",0.10030452574099
"6112","TSSK3",0.0127863121053092
"6113","TMCO4",0.291790576799255
"6114","UBXN10",0.0973663597863237
"6115","SCNN1D",0.0563065965740953
"6116","MXRA8",0.144852404485983
"6117","FAAP20",0.284340779111341
"6119","IL23R",0.500999867377116
"6120","NFIA",0.31791055269389
"6121","MYSM1",0.213236953320508
"6122","TM2D1",0.449335282946811
"6123","USP1",1.10802808515701
"6124","FUBP1",0.26457284163582
"6125","TYW3",0.887160076610995
"6126","FAM102B",0.964459023446403
"6128","C1orf52",0.864115383592541
"6129","ATXN7L2",0.10569303985876
"6130","ZNF326",0.412916140879167
"6131","HFM1",0.0112658221603664
"6132","BRINP3",0.1538698871047
"6134","AGL",1.41856822876907
"6135","EXTL2",0.512369902163698
"6136","SLC30A7",0.257140398645914
"6137","ZNF281",0.138867663952467
"6138","ARPC5",2.18335199192844
"6139","ZNF496",0.199314579135224
"6140","TRIM58",0.2266834110633
"6141","IGSF8",0.793012587833315
"6142","DDR2",0.172530086250309
"6143","PEA15",0.244105873140023
"6144","NCSTN",0.81106510560193
"6145","VANGL2",0.171105212702951
"6146","SLAMF6",0.231125729323533
"6147","FCRLB",0.13215569905487
"6148","C1orf74",0.144738557077558
"6149","FLVCR1",0.335190864854056
"6150","ATF3",0.330865730849988
"6151","RBM15",0.2721476228039
"6153","IER5",0.223231530778284
"6155","BPNT1",1.80156755866963
"6156","BROX",1.30878902709017
"6158","TFB2M",0.665037125832205
"6159","CNST",0.442238666494515
"6160","PPP1R21",0.326690950075442
"6162","B3GALNT2",0.824626123390229
"6165","CAPN2",0.789154041460426
"6168","WDR26",0.149866997843194
"6169","REL",0.202745292998112
"6170","PUS10",0.206831476353634
"6171","PEX13",0.340302469317837
"6172","SANBR",0.565405739797442
"6173","TYW5",0.16052290575744
"6174","SLC66A3",0.694595118160357
"6175","ARL5A",1.00002654884785
"6178","CFAP36",3.92879504302671
"6179","NUP35",0.920389248243829
"6180","FBXO41",0.0404840310960714
"6181","WDCP",0.742111669967656
"6182","SMC6",1.59243559735035
"6184","H3-3A",0.614885631401473
"6185","COQ8A",0.83732590410149
"6187","NOSTRIN",0.673178117322925
"6188","SMARCAD1",0.846453092801184
"6189","PDLIM5",0.775034301191405
"6190","RPRD2",0.0827290553962212
"6191","CTSS",1.90394984992151
"6192","MSX1",0.27660513584683
"6193","PACRGL",0.975648927046869
"6195","LYSMD1",0.138336737013868
"6196","ERCC3",0.318189163292241
"6197","RNF149",0.330753746489763
"6198","IWS1",0.401462762994078
"6199","BOLA3",2.22557127685058
"6200","CDC42EP3",0.0378126830217414
"6201","S100A11",0.247238220536473
"6202","ARHGAP25",0.281903113577775
"6203","CCNYL1",0.165978970160102
"6204","FZD5",0.134970088764783
"6205","DCAF16",0.293266067938219
"6206","PAQR3",1.05041543816826
"6208","ANTXR2",0.684329539511407
"6209","HELQ",0.307477711639526
"6211","ABRAXAS1",0.872801372667627
"6212","PMVK",0.535822642957327
"6213","PBXIP1",0.264590662192629
"6215","HIPK1",0.353671326829847
"6216","COL6A3",0.40467533777422
"6217","KBTBD8",0.439336232517475
"6218","EOGT",0.340897010483359
"6219","NAXE",1.21246240551882
"6220","POGLUT1",0.686355275266505
"6221","SLC22A15",0.364147539530395
"6222","ATP1A1",1.84019689781371
"6223","LRRC58",0.347735780765757
"6226","PDCL2",0.0439019121370538
"6227","TMEM183A",1.30088303355861
"6229","KRTCAP2",6.89738614227378
"6231","TSACC",0.224171974702229
"6232","CCT3",4.30535216062246
"6233","TMEM79",0.123154251374398
"6234","SSR2",1.81237544073616
"6235","RNF25",0.367075603371724
"6237","FEV",0.221233568478514
"6238","CIP2A",0.755261316313242
"6239","CWC22",0.461559659178274
"6242","ANKZF1",0.698811902406971
"6243","HDAC11",0.459096755307318
"6245","STT3B",2.53532104175823
"6246","CHCHD4",0.572389673157178
"6247","SGO2",0.749389165759388
"6249","CLASP2",1.37024241082694
"6250","SUCLG1",2.95348510668753
"6252","SPTA1",0.9233262038089
"6253","PRKCI",1.16376239004619
"6255","EIF5A2",0.650917144436357
"6256","RPL22L1",0.1644324185911
"6258","SNHG16",0.519376159572735
"6259","RYBP",0.0802726332324354
"6260","GTPBP8",1.33182331519239
"6261","NEPRO",0.538076682694813
"6262","SPICE1",0.698477385790463
"6264","WDFY3",0.135631135238693
"6265","COX18",0.208459973089232
"6266","THOC7",1.59932436058632
"6267","PSMD6",2.24081998913483
"6268","PPM1K",0.26460386964718
"6269","GMPS",2.04948432061259
"6270","TIPARP",0.398166331001711
"6271","CCNL1",0.0741095602101101
"6272","SLMAP",1.48646395755639
"6273","RPL9",11.1704989235258
"6274","SMIM14",0.256990097349523
"6276","CFAP20DC",0.1179363906544
"6277","RBM47",0.206127281245535
"6282","MTMR14",0.94221973883987
"6283","TTC14",0.766009362857597
"6284","CXCL3",0.0528001189194619
"6285","MTHFD2L",0.201294457460902
"6286","RCHY1",0.865123448215398
"6287","GYG1",1.45378365994776
"6288","HPS3",0.643213422972011
"6289","TOPBP1",0.936019857738598
"6290","RYK",0.625231509377878
"6291","SNRK",0.313433120941751
"6292","ZNF513",0.0359748968920074
"6293","SLC4A1AP",1.29638964677778
"6294","KIAA1143",0.33456300535529
"6295","WDR43",1.18056008657551
"6296","ZDHHC3",0.785620157369547
"6297","CDCP1",0.0927444620958279
"6298","FYCO1",0.0289571911676013
"6299","ELP6",0.728625837249209
"6300","DTX3L",0.166734488079578
"6301","ZMYM6",0.521137912968219
"6302","YEATS2",0.287477578952111
"6303","ZC3H12A",0.0855536305107043
"6304","MEAF6",1.07853183904247
"6307","POLR2H",0.992936092399373
"6311","TMEM41A",0.164823393753311
"6312","IFT122",0.552789466579854
"6314","RPL39L",2.21676026819083
"6315","BAP1",0.64080357854216
"6316","TKT",2.35097959632827
"6317","PRKCD",0.118177687249794
"6318","RFT1",0.586291964055396
"6319","SFMBT1",0.372145098454399
"6320","GNL3",1.69914195713688
"6321","PBRM1",0.320590507926784
"6322","UVSSA",0.21475896469739
"6323","TASOR",0.674315515614633
"6325","SLBP",1.20379557771495
"6326","LRPAP1",2.01304907322027
"6327","UBXN7",0.629820886681349
"6328","RNF168",0.200189543792907
